19468:17,866,76,302,361,654,58,650,29,358
19475:76,17,866,302,361,58,654,650,29,358
19476:76,17,866,302,361,58,654,650,29,358
19482:17,302,76,654,58,616,542,650,1023,15
19498:17,302,76,654,58,616,542,650,1023,15
19503:17,302,76,654,58,616,542,650,1023,15
19517:17,302,58,363,76,654,616,61,650,15
19528:17,302,58,363,654,650,76,616,84,289
19541:17,302,58,363,654,650,76,616,84,289
19544:17,302,58,363,654,650,76,616,84,289
19549:58,302,1475,16675,15,17,554,616,1196,32
19554:616,17,8,861,58,302,564,736,84,518
19582:616,17,8,861,58,302,564,736,84,518
19583:616,17,8,861,58,302,564,736,84,518
19626:616,17,302,58,861,8,84,564,736,32
19646:616,17,302,58,861,8,84,564,736,32
19680:616,17,302,58,861,8,84,564,736,32
19682:17,564,616,58,302,238,518,542,8,101
19692:17,302,616,58,238,508,518,564,8,32
19705:17,302,616,58,238,508,518,564,8,32
19707:229,81,17,518,780,84,8,32,616,15
19757:262,40,238,81,17,62,564,650,542,654
19759:238,245,262,564,302,542,17,40,364,15
19763:238,245,262,564,302,542,17,40,364,15
19764:238,17,542,654,616,58,245,364,101,302
19768:238,17,542,654,616,58,245,364,101,302
19774:238,542,17,245,654,262,564,616,364,58
19781:245,364,17,542,616,654,518,564,58,94
19788:17,245,564,32,302,542,58,61,76,364
19814:17,245,564,32,302,542,58,61,76,364
19832:418,790,17,650,8,58,873,966,289,302
19847:17,302,616,654,8,58,224,226,301,1382
19852:17,302,616,654,8,58,224,226,301,1382
19881:17,302,616,654,8,58,224,226,301,1382
19882:17,654,302,616,226,947,58,224,301,8
19887:17,654,302,616,226,947,58,224,301,8
19893:17,654,302,616,58,226,8,84,224,301
19950:17,654,302,616,58,226,8,84,224,301
19965:17,654,302,616,58,226,8,84,224,301
19983:17,654,302,616,58,226,8,84,224,301
19985:650,654,58,302,17,616,508,29,76,518
19996:17,650,654,302,58,76,901,508,616,15
20059:17,654,58,302,616,650,15,301,564,76
20067:17,654,58,302,616,650,15,301,564,76
20073:17,58,654,8,616,302,61,301,364,542
20074:17,58,654,8,301,364,542,616,61,302
20075:17,58,654,8,301,364,542,616,61,302
20094:17,58,654,8,364,61,301,542,616,94
20095:17,8,58,654,542,302,364,32,61,301
20115:17,8,58,654,542,302,364,32,61,301
20116:17,302,654,76,616,58,8,866,84,2
20120:63145,23116,28915,1558,9088,17,91888,34380,28,616
20125:63145,23116,28915,1558,9088,17,91888,34380,28,616
20160:11467,3177,226,719,168,5738,1326,297,352,3789
20161:76,1302,17,3177,94,564,70,84,168,226
20166:76,30,302,17,564,616,58,224,650,654
20183:76,30,302,616,17,564,650,224,8,58
20206:76,30,564,616,17,302,650,1023,58,402
20208:76,30,564,616,17,302,650,1023,58,402
20220:17,302,58,76,518,654,62,238,564,616
20233:17,302,654,76,616,58,8,866,84,2
20234:354,654,17,84,302,94,138,58,1102,70
20257:354,654,17,84,302,94,138,58,1102,70
20268:354,654,17,84,302,94,138,58,1102,70
20294:354,654,17,84,302,94,138,58,1102,70
20299:17,84,354,94,518,654,138,302,1102,58
20304:17,84,354,94,518,654,138,302,1102,58
20305:17,84,654,354,518,94,138,302,58,1102
20316:17,84,58,302,654,94,518,8,354,1102
20319:17,84,58,302,654,94,518,8,354,1102
20322:31652,13320,40148,1567,3886,57551,17799,431,1208,1402
20327:39206,31652,13320,40148,1567,3886,59670,80321,57551,17799
20333:952,17,58,61,302,654,518,616,542,245
20334:76,564,17,616,302,8,650,654,70,5022
20360:302,654,564,616,17,58,76,736,518,2618
20378:17,654,61,616,58,542,8,76,302,32
20379:17,654,616,8,61,58,542,32,76,302
20380:17,654,245,354,564,616,8,94,302,518
20381:17,654,245,354,564,616,8,94,302,518
20394:17,654,245,354,564,616,8,94,302,518
20395:696,17,429,302,616,861,564,58,654,84
20409:696,17,429,302,616,861,564,58,654,84
20420:696,17,429,302,616,861,564,58,654,84
20438:696,17,429,302,616,861,564,654,58,8
20439:696,17,429,302,616,861,564,654,58,8
20440:696,17,429,302,616,861,564,654,58,8
20441:17,182,224,1245,302,58,285,616,650,29
20443:17,32,182,15,58,302,224,616,61,650
20456:17,32,302,616,650,61,1245,15,58,182
20463:17,32,302,616,650,61,1245,15,58,182
20465:542,2953,17,616,238,8,15,61,364,518
20466:542,2953,17,616,8,15,238,364,518,58
20473:542,17,2953,238,518,616,1196,8,15,32
20497:542,17,2953,238,518,616,1196,8,15,32
20498:518,542,17,616,238,1196,32,8,61,654
20507:518,542,17,616,1196,32,238,61,654,2953
20512:518,542,17,238,616,61,1196,15,32,363
20520:518,542,17,238,616,61,1196,15,32,363
20544:518,542,17,238,616,61,1196,15,32,363
20545:518,542,564,17,8,616,1196,238,787,902
20546:58,17,616,302,508,654,8,15,32,61
20547:17,58,302,616,15,61,508,654,8,32
20549:17,58,616,302,15,61,508,654,32,564
20550:17,58,616,302,15,61,508,654,32,564
20553:17,58,616,654,302,15,8,61,76,542
20555:17,58,616,654,302,15,8,61,76,542
20556:17,58,616,654,302,15,8,61,76,542
20572:58,17,302,616,654,15,564,32,61,76
20582:58,302,654,15,17,61,616,32,564,1196
20607:58,302,654,17,616,61,564,542,8,15
20624:17,15176,193,966,6,3867,8,591,101339,12559
20628:17,15,84,245,616,1744,94,710,518,131
20655:17,245,15,616,84,518,32,61,58,94
20684:17,15,81,84,245,32,65,564,616,2200
20685:17,15,302,61,84,245,508,616,81,94
20697:17,15,302,616,94,518,654,61,564,32
20720:17,15,302,616,94,518,654,61,564,32
20721:17,15,616,302,94,518,32,364,564,654
20735:17,15,616,302,94,518,32,364,564,654
20736:17,15,616,518,302,61,94,245,542,8
20752:738,11800,56113,72766,12791,51035,2593,82549,12115,17519
20756:13126,17,76,81,138,238,15,58,61,70
20761:13126,17,76,70,81,84,138,238,616,1023
20766:32,17,363,15,58,76,138,245,302,542
20790:32,17,363,15,58,76,138,245,302,542
20807:32,17,363,58,76,138,245,15,302,564
20809:17,32,15,508,616,654,1196,61,81,347
20810:17,32,15,508,616,654,1196,61,81,347
20812:1002,245,32,103,5117,17,564,3976,4268,61
20846:1002,245,32,103,5117,17,564,3976,4268,61
20857:56755,62839,76546,21187,99048,9889,26914,31022,83521,6531
20858:9054,533,4889,1397,2510,14268,4656,8640,6311,17
20872:1696,17,262,542,1023,70,327,385,508,533
20892:138,720,736,6249,302,58,564,616,654,1762
20906:138,720,736,6249,302,58,564,616,654,1762
20908:138,302,720,736,58,6249,564,616,654,17
20911:302,736,138,720,17,654,616,32,58,76
20912:302,736,138,720,17,654,616,32,58,76
20918:736,17,138,58,302,654,720,616,564,32
20926:302,736,17,654,32,58,508,542,861,76
20932:17,302,654,76,616,58,8,866,84,2
20950:17,1578,3144,58,61,179,302,1987,955,4414
20954:17,1578,3144,58,61,179,302,1987,955,4414
20973:542,17,656,616,508,518,1196,902,4181,32
20985:542,17,508,302,656,58,364,32,61,564
20990:542,508,17,58,302,518,61,94,364,616
21028:17,508,518,58,302,542,616,101,654,650
21029:17,508,518,58,302,542,616,101,654,650
21030:17,58,302,508,518,542,616,654,656,61
21032:17,508,58,302,542,518,616,650,364,8
21033:94,131,17,245,654,65,364,542,616,15
21037:131,94,17,65,245,8,61,616,654,1405
21080:94,1405,131,245,17,65,61,363,518,616
21082:94,1405,131,245,17,61,65,363,518,8
21084:94,1405,131,245,17,61,65,363,518,8
21120:94,1405,131,245,518,17,363,542,654,65
21139:94,1405,131,245,518,17,363,542,654,65
21140:17,94,654,542,616,564,736,787,15,61
21148:17,94,654,542,616,564,736,787,15,61
21149:17,94,654,616,787,354,8,15,131,564
21151:236,17,302,650,1220,1344,62,8,76,616
21160:17,70,76,236,84,1344,101,302,238,518
21164:76,17,70,302,354,236,1344,8,84,101
21196:76,17,70,302,354,236,1344,8,84,101
21207:17,76,8,70,354,84,302,58,616,224
21220:17,76,508,4825,70,3107,4755,8,1527,500
21246:17,76,8,354,84,302,616,58,508,29
21256:17,76,354,8,84,302,616,58,508,29
21259:17,76,354,302,8,58,84,654,224,508
21266:17,354,76,302,8,58,84,616,15,32
21272:1267,245,616,15,94,354,32,17,65,302
21288:182,17,302,654,616,1267,8,224,58,650
21317:182,616,17,378,302,1267,58,76,15,32
21318:182,17,616,378,650,302,8,15,58,76
21354:182,17,616,378,650,302,8,15,58,76
21384:182,17,616,378,650,302,8,15,58,76
21401:182,17,616,378,650,302,8,15,58,76
21423:182,17,616,378,650,302,8,15,58,76
21447:182,17,616,378,650,302,8,15,58,76
21448:17,182,8,616,15,58,302,508,224,358
21469:409,518,17,422,656,58,245,302,564,616
21476:409,518,17,422,656,58,245,302,564,616
21505:409,17,58,616,422,1405,245,518,654,15
21514:409,17,58,616,422,654,1405,15,245,302
21518:17,58,409,302,61,245,542,616,654,15
21531:17,58,409,302,61,245,542,616,654,15
21542:17,409,542,245,302,654,58,61,285,422
21543:17,61,245,518,616,1987,32,409,542,1405
21551:17,61,245,518,616,1987,32,409,542,1405
21570:17,61,245,518,616,1987,32,409,542,1405
21585:2265,1913,22856,6387,76,22507,40263,508,2848,17
21599:2265,1913,6387,22856,76,2848,17,22507,40263,508
21604:2265,1913,6387,22856,22507,40263,2848,17,76,62347
21608:2265,1913,17,76,302,654,15,29,58,32
21617:17,302,654,58,616,76,29,15,285,162
21631:17,302,654,58,616,76,29,15,285,162
21633:17,302,654,58,616,76,29,15,285,162
21637:17,302,654,58,616,76,29,15,285,162
21670:17,302,654,58,616,76,29,15,285,162
21689:17,302,654,58,616,76,29,15,285,162
21712:61,616,302,692,554,15,245,654,674,58
21713:616,17,61,302,554,8,58,654,15,101
21714:616,17,61,302,554,8,58,654,15,101
21722:616,17,302,8,224,61,58,76,654,32
21723:17,76,616,302,564,58,15,61,224,654
21732:17,76,616,302,564,58,15,61,224,654
21737:17,76,616,302,564,58,15,61,224,654
21745:17,76,616,302,564,58,15,61,224,654
21763:58,616,17,302,8,15,654,61,32,542
21774:58,616,17,302,8,15,654,61,32,542
21787:15,103,245,17,633,2233,542,1511,518,302
21794:15,17,245,61,542,2233,103,633,1511,302
21796:15,17,245,61,542,2233,103,633,1511,302
21834:245,15,17,61,103,542,518,633,1511,2233
21838:15,17,245,542,103,61,302,518,62,402
21853:17,15,245,302,542,58,518,61,616,1405
21868:17,15,302,245,518,542,58,61,616,62
21869:17,302,15,245,542,58,61,518,62,564
21908:17,15,302,245,542,654,58,61,518,8
21912:17,245,508,8,58,61,302,402,518,542
21931:6102,30330,1761,13186,29,113497,1202,1405,17424,9745
21932:6102,30330,1761,13186,29,113497,1202,1405,17424,9745
21933:10039,1730,2139,6102,30330,5097,1761,3568,500,890
21934:10039,1730,2139,6102,30330,5097,1761,3568,500,890
21941:20300,5587,2559,16229,2142,39395,245,33882,353,1524
21943:20300,5587,2559,16229,2142,39395,245,33882,353,1524
21944:20300,5587,2559,16229,2142,39395,245,33882,353,1524
21945:20300,5587,2559,16229,2142,39395,245,33882,353,1524
21947:16229,20300,5587,2559,2142,17,245,8,58,1050
21960:16229,20300,5587,2559,2142,17,245,8,58,1050
21967:2946,17,508,947,1119,1382,15,32,76,486
21968:301,500,17,1744,61,245,616,322,364,8
21979:301,500,1744,17,245,364,58,61,542,616
21993:301,1744,17,245,15,500,58,61,70,226
21996:301,1744,17,245,15,500,58,61,70,226
22003:301,245,17,899,616,1744,15,65,364,654
22012:245,65,301,899,1744,17,226,364,616,15
22016:17,301,899,245,15,61,654,226,354,364
22017:17,301,899,245,15,61,654,226,354,364
22029:17,899,301,245,226,354,364,500,616,1023
22030:17,302,654,76,616,58,8,866,84,2
22036:616,17,650,15,7446,1772,2266,224,1245,1550
22037:616,17,650,15,7446,1772,2266,224,1245,1550
22060:15,17,616,302,58,1550,32,61,650,1578
22080:17,1578,58,616,650,7446,15,61,29119,62
22085:2162,48,875,899,17,1187,1119,76,245,6450
22102:2162,48,875,899,17,1187,1119,76,245,6450
22109:17,616,302,542,861,238,101,289,364,422
22111:17,616,302,542,861,61,101,289,364,518
22116:17,616,302,542,58,61,101,364,861,554
22124:986,348,81,226,1501,70,138,508,616,1535
22128:986,348,81,226,70,138,616,1501,1535,76
22158:17,84,302,8,616,654,2935,891,58,76
22164:70,1535,17,226,84,138,616,654,58,8
22165:138,17,70,84,1535,8,302,654,58,76
22173:138,17,70,84,1535,8,302,654,58,76
22176:8,138,17,84,1535,70,302,654,58,76
22184:138,8,17,302,76,84,58,70,654,564
22198:8,138,17,302,616,654,564,1535,15,70
22201:8,138,17,302,616,70,542,564,654,1535
22213:1360,2121,17,807,1099,15,119,245,363,12710
22222:1119,1389,4487,17,9490,1057,2162,774,245,6450
22226:1119,4487,1389,17,2162,245,9490,518,875,1057
22236:1119,4487,1187,1389,245,17,97,9490,518,8
22245:1119,4487,1187,9490,97,245,1389,2312,8,17
22246:1119,1187,4487,97,245,9490,774,2312,8,17
22251:1119,1187,4487,97,245,9490,774,2312,8,17
22262:1119,1187,4487,9490,97,245,774,2312,8,17
22263:17,302,650,58,616,654,29,84,97,8
22280:17,650,302,58,616,654,29,84,97,322
22286:3017,15,58,86,616,1405,17,364,518,654
22299:3017,15,58,86,616,1405,17,364,518,654
22304:3017,86,15,58,616,1405,17,364,654,32
22324:3017,86,15,58,616,1405,17,364,654,32
22326:3017,58,86,616,15,17,364,654,1405,32
22337:698,1400,8860,10267,508,984,1326,238,564,902
22346:698,17,616,8,58,787,3017,76,508,542
22354:698,17,616,8,58,787,3017,76,508,542
22363:698,17,616,8,58,787,3017,76,508,542
22366:698,17,616,76,787,3017,564,15,58,81
22372:76,826,17,564,616,698,32,302,327,363
22373:76,826,17,564,616,698,32,302,327,363
22382:76,826,17,564,32,616,302,363,542,358
22388:76,826,17,564,32,616,302,363,542,358
22392:76,826,17,564,32,616,302,363,542,358
22399:76,826,17,32,564,542,124,245,302,354
22400:76,826,17,32,354,564,358,245,302,616
22401:76,826,17,32,354,564,358,245,302,616
22418:76,826,17,32,354,564,358,245,302,616
22426:76,826,17,32,354,564,358,245,302,616
22427:17,327,58,61,101,518,542,8,289,616
22430:17,58,616,8,542,3323,61,84,518,654
22431:17,58,616,8,542,3323,61,84,518,654
22436:58,17,616,518,542,15,62,302,654,787
22459:17,58,616,518,542,654,787,8,62,190
22464:17,58,616,518,542,654,302,8,61,787
22465:17,58,616,302,654,8,518,542,61,564
22469:17,58,616,302,654,8,518,542,61,564
22476:17,58,616,302,542,654,15,1196,61,190
22477:17,58,302,616,654,15,518,8,61,363
22479:17,302,654,76,616,58,8,866,84,2
22483:1535,17,542,654,518,8,15,616,302,564
22492:1535,1220,542,17,302,616,1196,58,76,138
22493:1535,1220,542,17,302,616,1196,58,76,138
22497:1535,1220,542,17,302,616,1196,58,76,138
22501:17,361,1535,616,302,654,866,58,354,650
22515:17,361,1535,616,302,654,866,58,354,650
22521:17,361,1535,616,302,654,866,58,354,650
22523:17,361,654,302,866,1535,616,58,650,354
22533:17,361,654,302,866,1535,616,58,650,354
22538:1955,17,76,8,224,409,564,616,1196,363
22546:8,1955,17,84,518,76,508,101,616,675
22568:616,8,17,84,58,518,302,289,787,76
22574:616,8,17,84,518,58,302,76,289,787
22575:616,8,17,84,518,58,302,76,289,787
22579:81,5767,731,140,3137,70,226,780,500,508
22580:81,5767,731,140,3137,70,226,780,500,508
22581:616,81,508,654,8,17,76,302,564,5767
22583:616,81,508,654,8,17,76,302,564,5767
22586:616,17,508,61,8,542,15,58,564,1535
22592:101,289,17,616,8,58,486,518,61,378
22603:101,289,17,486,518,8,58,616,15,542
22624:17,101,289,8,486,518,15,245,378,61
22639:17,58,616,101,289,32,61,302,787,8
22675:17,58,616,101,289,32,61,302,787,8
22681:17,58,616,101,289,32,61,302,787,8
22682:17,616,58,8,101,518,15,289,787,61
22685:61,17,58,616,15,302,8,542,32,101
22691:616,58,17,61,32,302,654,8,542,15
22699:17,61,58,616,302,15,654,8,542,564
22703:236,238,17,245,508,62,6545,409,698,81
22706:236,238,17,245,508,62,6545,409,698,81
22711:236,238,17,245,508,62,6545,409,698,81
22741:226,238,17,70,81,236,508,58,76,301
22748:238,616,302,17,226,654,8,58,84,1535
22755:238,616,17,226,302,8,245,58,508,542
22759:17,238,616,76,302,58,70,1344,61,62
22794:17,238,616,76,302,58,70,1344,61,62
22799:17,302,76,616,238,58,650,236,564,32
22800:17,302,76,616,238,58,650,236,564,32
22806:58,17,2897,14,15,616,302,1023,138,518
22807:168,661,58,15,719,2897,14,32,70,616
22808:168,661,1023,2897,719,58,302,564,15,17
22823:661,168,719,76,1023,2897,58,70,1230,1400
22824:661,168,58,719,76,1023,15,70,302,564
22825:661,168,58,719,76,1023,15,70,302,564
22835:285,654,17,58,302,6,29,15,616,84
22844:58,285,654,616,6,17,302,861,787,542
22850:285,58,654,616,302,17,787,6,8,15
22851:285,58,654,616,302,17,787,6,8,15
22862:17,302,654,76,616,58,8,866,84,2
22863:4320,76,2139,17,508,26741,8,40,70,4755
22867:787,5512,8,19152,4671,2215,9435,11855,17,84
22872:17,787,8,1119,302,58,76,84,518,354
22873:17,84,289,787,58,302,654,8,616,1102
22887:17,518,84,8,58,289,787,902,302,508
22888:17,58,302,518,654,84,289,616,8,554
22893:17,58,302,518,654,84,289,616,8,554
22901:17,58,302,518,654,84,289,616,8,554
22903:17,58,302,289,654,84,518,616,8,554
22906:3834,17,4032,485,23071,238,1196,616,45,62
22936:2265,1913,76,6387,2848,5363,62347,22507,48061,6901
22949:2265,1913,76,6387,2848,5363,62347,22507,48061,6901
22979:2265,1913,6491,2292,6127,785,76,11671,500,18239
22983:76,17,302,2265,654,616,564,226,1913,301
22986:76,17,302,2265,654,616,564,226,1913,301
23000:76,302,17,654,564,616,2265,226,84,901
23040:76,302,17,654,564,616,2265,226,84,901
23044:76,302,17,654,564,616,2265,226,84,901
23055:76,302,17,654,564,616,2265,226,84,901
23057:3501,1205,2917,827,1410,30975,17995,653,70,5150
23073:17,302,518,58,289,8,76,138,616,84
23099:17,302,518,58,289,8,76,138,616,84
23110:17,302,518,58,289,8,76,138,616,84
23111:17,76,302,58,84,650,866,8,518,616
23112:76,81,17,302,84,650,354,8,58,780
23113:76,81,17,302,84,650,354,8,58,780
23114:81,17,76,302,70,654,780,226,354,650
23127:81,17,76,302,70,654,780,226,354,650
23133:81,17,76,302,70,654,780,226,354,650
23183:168,877,5480,1124,719,1400,8860,463,9783,661
23208:168,1124,5480,661,719,1400,8860,9783,760,801
23221:224,182,17,947,8,94,236,62,84,301
23229:224,17,182,947,84,8,61,245,564,616
23234:17,224,61,245,2548,94,508,564,947,1405
23244:616,17,58,61,224,654,8,182,302,322
23252:616,17,58,61,224,654,8,182,302,322
23254:616,17,58,61,224,654,8,182,302,322
23255:616,17,58,61,224,654,8,182,302,322
23277:616,17,58,61,224,654,8,182,302,322
23311:31468,8518,35165,7401,79013,90600,37147,37152,72768,83785
23323:31468,8518,35165,7401,79013,90600,37147,37152,72768,83785
23335:603,5975,10981,7926,533,13341,4671,3034,10180,311
23340:603,5975,10981,7926,533,13341,4671,3034,10180,311
23367:5975,603,10981,7926,533,4671,76,10180,13341,8772
23382:17,48,899,1187,2162,875,301,1102,76,84
23399:17,48,899,1187,2162,875,301,1102,76,84
23408:17,899,48,1187,2162,875,616,70,518,736
23423:17,899,48,1187,2162,875,616,70,518,736
23433:17,899,302,84,1187,48,301,354,616,654
23448:17,302,654,76,616,58,8,866,84,2
23452:654,363,58,322,2369,302,17,616,542,301
23458:654,363,58,322,302,2369,17,616,542,301
23464:654,363,58,322,302,2369,17,616,542,301
23465:654,363,58,322,302,2369,17,616,542,301
23498:654,363,58,322,302,2369,17,616,542,301
23508:654,363,58,322,302,2369,17,616,542,301
23514:654,363,58,322,302,2369,17,616,542,301
23542:654,363,58,322,302,2369,17,616,542,301
23544:654,363,58,322,302,2369,17,616,542,301
23548:17,302,654,76,616,58,8,866,84,2
23549:47090,17,327,103,409,1987,787,8,29,40
23569:76,866,17,361,302,2139,654,58,84,190
23587:76,866,17,361,302,2139,654,58,84,190
23595:17,76,361,866,48,302,899,947,1187,616
23606:76,17,302,48,654,361,616,866,899,29
23631:76,17,302,48,654,361,616,866,899,29
23637:76,17,302,654,29,616,866,8,58,84
23653:76,17,302,654,29,616,8,866,48,84
23670:76,17,302,654,29,616,8,866,48,84
23678:285,17,58,654,616,62,302,542,8,76
23686:289,650,17,285,8,616,58,101,554,302
23692:289,650,17,285,8,616,58,101,554,302
23699:8,17,101,289,650,518,616,302,787,285
23711:8,17,101,289,650,518,616,302,787,285
23714:17,289,8,518,650,101,616,58,285,542
23735:17,289,8,518,650,101,616,58,285,542
23751:17,289,8,518,650,101,616,15,58,285
23779:17,289,58,650,518,8,29,616,654,101
23785:17,289,58,650,518,8,29,616,654,101
23827:81,3374,16286,37567,3498,780,2241,8511,3137,3423
23828:81,3374,16286,37567,3498,780,3137,2241,8511,5767
23847:81,3374,16286,37567,3498,780,3137,2241,8511,5767
23865:81,3374,16286,37567,3498,780,3137,2241,8511,5767
23872:81,3374,16286,37567,3498,780,3137,2241,8511,5767
23895:81,3374,16286,37567,3498,780,3137,2241,8511,5767
23907:81,3374,16286,37567,3498,780,3137,2241,8511,5767
23919:81,17,84,226,361,780,16286,616,654,37567
23923:81,17,84,226,361,780,16286,616,654,37567
23934:17,81,616,58,422,787,32,101,103,302
23943:15583,616,654,17,302,58,84,8,15,76
23959:654,289,17,58,101,616,542,8,302,518
23960:654,58,101,289,616,17,76,302,542,84
23961:654,58,101,289,616,17,76,302,542,84
23962:654,616,58,289,17,101,542,84,302,32
23963:654,302,17,58,616,76,101,289,84,8
23979:654,302,17,58,616,76,101,289,84,8
23997:654,302,17,58,616,76,101,289,84,138
24018:17,654,302,354,84,76,138,289,616,58
24019:17,654,302,354,84,76,138,289,616,58
24056:17,302,654,76,616,58,8,866,84,2
24060:4364,17,8,65,131,245,119,364,518,616
24061:4364,17,616,8,364,654,131,245,65,84
24075:2265,17,4364,1913,76,58,84,302,518,654
24083:301,1410,17,518,616,654,8,736,84,302
24100:301,17,1410,616,518,302,654,736,58,8
24129:17,76,301,616,302,654,61,542,564,8
24144:17,76,301,616,302,654,61,542,564,8
24146:17,76,301,302,616,654,8,61,508,542
24155:17,76,301,302,616,654,8,61,508,542
24157:17,302,654,76,616,58,8,866,84,2
24158:1069,8,564,58,17,76,542,616,15,518
24162:1069,8,564,58,17,76,542,616,15,518
24175:1069,564,8,17,58,76,616,736,15,302
24179:1069,76,8,564,58,616,736,8199,17,302
24184:931,1069,564,17,8,76,364,616,654,2548
24185:17,58,616,97,224,302,429,902,32,61
24199:17,616,58,8,97,302,245,15,61,224
24206:17,616,58,8,97,302,245,15,61,224
24210:17,616,8,58,245,61,97,15,302,902
24219:17,155,58,616,654,861,5542,302,84,902
24236:17,616,654,58,302,155,84,285,542,5542
24248:17,616,654,58,302,84,155,542,564,5542
24262:17,616,58,861,8,84,285,302,518,654
24265:17,616,58,861,8,84,285,302,518,654
24269:17,616,58,861,285,518,654,8,84,302
24273:17,616,58,861,285,518,654,8,84,302
24286:17,616,58,861,285,518,654,8,84,302
24309:17,616,58,861,285,518,654,8,84,302
24317:17,616,58,861,285,518,654,8,84,302
24331:102316,33483,17,302,654,76,616,58,8,866
24339:102316,33483,17,302,654,76,616,58,8,866
24349:101,17,616,289,8,518,58,61,564,654
24397:29,58,101,17,654,616,302,8,518,542
24409:101,29,58,302,616,17,654,1344,542,554
24413:17,29,302,654,58,616,101,8,61,76
24418:17,29,58,302,654,616,61,76,101,8
24421:17,29,58,302,654,616,61,76,101,8
24440:17,29,58,302,654,616,61,76,101,8
24468:17,29,58,302,654,616,61,76,101,8
24473:12090,225,36541,76,15207,49767,65648,429,14754,59746
24489:12090,225,36541,76,15207,49767,65648,429,14754,59746
24536:76,17,58,302,616,650,8,138,518,654
24558:76,17,58,8,616,302,518,650,654,84
24580:76,17,58,8,616,302,518,650,654,84
24581:650,17,76,70,302,1348,654,1344,1023,1535
24591:650,17,76,70,302,1348,654,1344,1023,1535
24617:70,76,650,17,302,616,1348,81,654,1344
24618:70,76,650,17,302,616,1348,81,654,1344
24623:70,76,650,17,302,616,1348,81,654,1344
24631:1558,17,616,58,654,8,518,15,302,1196
24639:327,1558,616,2292,58,17,518,238,8,76
24642:327,1558,616,2292,58,17,518,238,8,76
24643:17,301,327,1558,58,616,8,654,76,289
24647:301,17,81,327,58,1558,616,76,8,302
24649:301,17,81,327,58,1558,76,616,8,518
24664:301,17,81,327,58,1558,76,616,8,518
24668:301,17,327,81,58,61,518,616,654,76
24669:301,17,327,81,58,61,518,616,654,76
24673:301,17,327,81,58,61,518,616,654,76
24695:568,17,58,616,302,564,8,15,654,61
24702:568,15,17,564,58,616,8,302,518,542
24715:568,17,542,8,15,61,245,518,564,58
24725:568,17,542,8,15,61,245,518,564,58
24727:568,542,17,15,245,518,8,61,62,508
24731:568,8,15,17,654,302,518,542,4008,245
24748:8,58,17,542,650,302,508,518,61,289
24750:17,58,650,8,302,518,76,61,289,508
24775:17,58,650,8,302,518,76,61,289,508
24777:17,58,650,8,302,518,76,61,289,508
24786:1435,17,508,8,84,3307,518,2200,81,226
24793:1435,17,508,8,84,3307,518,2200,81,226
24804:1435,17,8,508,518,616,4072,2200,81,84
24805:1435,17,8,508,616,902,4072,2200,81,84
24808:1435,17,8,508,616,902,4072,2200,81,84
24825:1435,17,8,508,616,902,4072,2200,81,84
24827:1435,17,8,508,616,902,4072,2200,81,84
24839:1435,17,8,508,616,902,4072,2200,81,84
24846:1435,8,17,508,2200,84,787,902,518,616
24849:1187,48,899,17,2162,84,354,8,301,302
24884:1784,245,17,650,8,15,94,103,616,61
24907:1784,245,17,650,8,15,94,103,616,61
24908:1784,17,15,245,616,8,650,654,94,302
24909:226,70,76,17,1109,508,616,1535,564,650
24917:226,70,76,17,1109,508,616,1535,564,650
24920:226,70,76,17,1109,616,508,650,564,40
24943:226,70,76,17,1109,616,508,650,564,40
24945:226,70,76,17,1109,616,508,650,564,40
24947:76,226,70,17,616,1109,508,650,564,40
24949:17,76,616,70,302,654,58,226,564,650
24962:17,302,654,76,616,58,8,866,84,2
24965:1245,58,17,616,650,302,62,356,3101,15
24981:17,302,654,354,138,58,84,29,1089,76
24984:17,302,654,354,138,58,84,29,1089,76
24999:17,302,654,354,138,58,84,29,1089,76
25000:17,302,654,542,58,138,94,354,15,76
25004:17,302,654,542,58,138,94,354,15,76
25011:17,302,654,542,58,94,15,138,76,354
25021:17,302,654,542,58,94,15,138,76,354
25036:17,302,654,542,58,94,15,138,76,354
25044:2058,908,947,84,2220,17,302,496,518,2950
25059:2058,908,947,84,2220,17,302,496,518,2950
25069:2058,908,947,84,2220,17,302,496,518,2950
25070:302,636,17,650,542,654,616,76,8,32
25076:302,1276,17,542,654,58,616,15,61,32
25084:302,17,2733,542,616,8,861,58,238,654
25085:302,58,17,8,616,736,29,84,654,76
25115:17,302,8,58,616,61,15,564,654,32
25118:17,302,616,58,8,542,15,101,654,322
25127:17,302,616,8,58,101,542,564,654,15
25137:17,302,654,76,616,58,8,866,84,2
25147:361,866,17,1535,302,654,84,616,354,29
25153:17,866,361,116,302,654,58,354,616,76
25171:17,866,361,654,302,116,58,354,327,76
25172:17,866,361,654,302,116,58,354,327,76
25181:17,866,361,654,58,302,116,327,76,354
25183:17,866,361,654,58,302,116,327,354,76
25189:17,866,361,654,58,116,302,327,354,616
25212:17,866,361,654,58,116,302,327,354,616
25228:17,58,654,866,302,327,361,616,76,116
25236:2048,508,17,65,76,431,931,1539,8,5145
25251:2048,12962,76,508,564,873,1446,1539,17,65
25253:1913,2265,17,508,616,76,58,101,564,70
25255:398,17,4026,1913,2265,61,76,616,2050,8
25260:2139,500,698,76,17,616,564,8,58,301
